Customer.ID,Customer.Name,Segment
SC-207701,Stewart Carmichael,Corporate
AS-100452,Aaron Smayling,Corporate
SC-207703,Stewart Carmichael,Corporate
SC-207703,Stewart Carmichael,Corporate
ON-187152,Odella Nelson,Corporate
NB-185803,Nicole Brennan,Corporate
ME-180101,Michelle Ellison,Corporate
CS-24902,Cindy Schnelling,Corporate
JK-153253,Jason Klamczynski,Corporate
AS-100452,Aaron Smayling,Corporate
DK-31501,David Kendrick,Corporate
FH-143652,Fred Hopkins,Corporate
BB-109901,Barry Blumstein,Corporate
MC-181303,Mike Caudle,Corporate
JG-153102,Jason Gross,Corporate
KD-164952,Keith Dawkins,Corporate
AR-8251,Anthony Rawles,Corporate
SH-206352,Stefanie Holloman,Corporate
EM-40951,Eudokia Martin,Corporate
DP-131051,Dave Poirier,Corporate
KN-163901,Katherine Nockton,Corporate
RP-92702,Rachel Payne,Corporate
JR-162102,Justin Ritter,Corporate
NS-186403,Noel Staavos,Corporate
NS-186403,Noel Staavos,Corporate
LD-168553,Lela Donovan,Corporate
GP-147401,Guy Phonely,Corporate
MY-173802,Maribeth Yedwab,Corporate
MD-178601,Michael Dominguez,Corporate
AG-104952,Andrew Gjertsen,Corporate
JS-56852,Jim Sink,Corporate
NC-186251,Noah Childs,Corporate
JP-54603,Jennifer Patt,Corporate
CK-27602,Cyma Kinney,Corporate
MK-179052,Michael Kennedy,Corporate
VW-217752,Victoria Wilson,Corporate
CY-127451,Craig Yedwab,Corporate
MC-176353,Matthew Clasen,Corporate
GD-145901,Giulietta Dortch,Corporate
TZ-214452,Tom Zandusky,Corporate
AM-3601,Alice McCarthy,Corporate
AM-3601,Alice McCarthy,Corporate
DG-33001,Deirdre Greer,Corporate
MC-174251,Mark Cousins,Corporate
MC-174251,Mark Cousins,Corporate
TS-213701,Todd Sumrall,Corporate
RB-196452,Robert Barroso,Corporate
JR-62101,Justin Ritter,Corporate
JR-62101,Justin Ritter,Corporate
BF-9751,Barbara Fisher,Corporate
BF-9751,Barbara Fisher,Corporate
MD-178601,Michael Dominguez,Corporate
KN-64501,Kean Nguyen,Corporate
MH-74403,Mark Haberlin,Corporate
BW-11103,Bart Watters,Corporate
BW-11103,Bart Watters,Corporate
TC-211452,Theresa Coyne,Corporate
HE-148002,Harold Engle,Corporate
MH-176203,Matt Hagelstein,Corporate
MC-175902,Matt Collister,Corporate
DG-133002,Deirdre Greer,Corporate
KM-162252,Kalyca Meade,Corporate
AR-3452,Alex Russell,Corporate
DK-131503,David Kendrick,Corporate
AG-5252,Andy Gerbode,Corporate
PW-90302,Pauline Webber,Corporate
MK-179051,Michael Kennedy,Corporate
MC-176052,Matt Connell,Corporate
MC-176052,Matt Connell,Corporate
KE-164202,Katrina Edelman,Corporate
JG-158052,John Grady,Corporate
ME-180102,Michelle Ellison,Corporate
TZ-114451,Tom Zandusky,Corporate
DM-29551,Dario Medina,Corporate
DM-29551,Dario Medina,Corporate
EB-137502,Edward Becker,Corporate
SS-201401,Saphhira Shifley,Corporate
JB-54002,Jennifer Braxton,Corporate
BS-113801,Bill Stewart,Corporate
BG-116953,Brooke Gillingham,Corporate
LD-168553,Lela Donovan,Corporate
BB-15451,Brenda Bowman,Corporate
ES-40801,Erin Smith,Corporate
LW-169901,Lindsay Williams,Corporate
RR-95251,Rick Reed,Corporate
RR-95251,Rick Reed,Corporate
NC-186251,Noah Childs,Corporate
KB-66001,Ken Brennan,Corporate
RA-198852,Ruben Ausman,Corporate
LS-72001,Luke Schmidt,Corporate
HE-148002,Harold Engle,Corporate
SC-204403,Shaun Chance,Corporate
TB-211753,Thomas Boland,Corporate
AB-106003,Ann Blume,Corporate
AB-106003,Ann Blume,Corporate
AS-102851,Alejandro Savely,Corporate
AS-102851,Alejandro Savely,Corporate
MC-174253,Mark Cousins,Corporate
DK-31502,David Kendrick,Corporate
NG-183553,Nat Gilpin,Corporate
JG-158052,John Grady,Corporate
KH-166902,Kristen Hastings,Corporate
MC-176352,Matthew Clasen,Corporate
MW-182353,Mitch Willingham,Corporate
JG-158051,John Grady,Corporate
JD-161502,Justin Deggeller,Corporate
GD-45902,Giulietta Dortch,Corporate
CS-22502,Chris Selesnick,Corporate
HM-148602,Harry Marie,Corporate
JE-61651,Justin Ellison,Corporate
CY-27451,Craig Yedwab,Corporate
BW-111101,Bart Watters,Corporate
BW-111101,Bart Watters,Corporate
SC-206951,Steve Chapman,Corporate
SC-206951,Steve Chapman,Corporate
JE-61652,Justin Ellison,Corporate
CP-20851,Cathy Prescott,Corporate
CP-20851,Cathy Prescott,Corporate
CV-28052,Cynthia Voltz,Corporate
CV-28052,Cynthia Voltz,Corporate
SW-207553,Steven Ward,Corporate
FH-143653,Fred Hopkins,Corporate
AC-106151,Ann Chong,Corporate
CB-125353,Claudia Bergmann,Corporate
CP-120853,Cathy Prescott,Corporate
TZ-214451,Tom Zandusky,Corporate
TZ-214451,Tom Zandusky,Corporate
AH-100302,Aaron Hawkins,Corporate
SW-207553,Steven Ward,Corporate
DM-135251,Don Miller,Corporate
PJ-88352,Patrick Jones,Corporate
PJ-88352,Patrick Jones,Corporate
EB-139753,Erica Bern,Corporate
EB-139753,Erica Bern,Corporate
VW-117751,Victoria Wilson,Corporate
KS-163002,Karen Seio,Corporate
SP-108601,Sung Pak,Corporate
MP-179652,Michael Paige,Corporate
JM-152651,Janet Molinari,Corporate
GH-44852,Gene Hale,Corporate
KC-162551,Karen Carlisle,Corporate
AJ-107952,Anthony Johnson,Corporate
YC-218952,Yoseph Carroll,Corporate
SC-202301,Scot Coram,Corporate
BF-112752,Beth Fritzler,Corporate
PB-92102,Phillip Breyer,Corporate
RP-198552,Roy Phan,Corporate
RP-198552,Roy Phan,Corporate
AH-101952,Alan Haines,Corporate
MC-81301,Mike Caudle,Corporate
NH-186101,Nicole Hansen,Corporate
MS-79802,Michael Stewart,Corporate
LC-169302,Linda Cazamias,Corporate
JO-151452,Jack O'Briant,Corporate
JD-58951,Jonathan Doherty,Corporate
JB-154002,Jennifer Braxton,Corporate
JE-161653,Justin Ellison,Corporate
BP-10951,Bart Pistole,Corporate
TB-111751,Thomas Boland,Corporate
GM-146951,Greg Maxwell,Corporate
GM-146951,Greg Maxwell,Corporate
MF-176652,Maureen Fritzler,Corporate
BW-11101,Bart Watters,Corporate
BS-113651,Bill Shonely,Corporate
AB-6001,Ann Blume,Corporate
AB-6001,Ann Blume,Corporate
BM-116502,Brian Moss,Corporate
TS-214302,Tom Stivers,Corporate
FC-43352,Fred Chung,Corporate
AR-108252,Anthony Rawles,Corporate
AM-3602,Alice McCarthy,Corporate
AM-3602,Alice McCarthy,Corporate
JC-61052,Julie Creighton,Corporate
SV-208153,Stuart Van,Corporate
DW-35852,Dorothy Wardle,Corporate
ME-180102,Michelle Ellison,Corporate
JB-154003,Jennifer Braxton,Corporate
JB-154003,Jennifer Braxton,Corporate
ND-184602,Neil Ducich,Corporate
SW-207553,Steven Ward,Corporate
MC-175903,Matt Collister,Corporate
JM-56551,Jim Mitchum,Corporate
SM-209502,Suzanne McNair,Corporate
SG-208903,Susan Gilcrest,Corporate
JW-152202,Jane Waco,Corporate
HM-148602,Harry Marie,Corporate
DK-132252,Dean Katz,Corporate
TH-211152,Thea Hudgings,Corporate
BB-109902,Barry Blumstein,Corporate
MH-176203,Matt Hagelstein,Corporate
JC-161052,Julie Creighton,Corporate
VP-217603,Victoria Pisteka,Corporate
PJ-188351,Patrick Jones,Corporate
BT-113952,Bill Tyler,Corporate
KB-166002,Ken Brennan,Corporate
DB-131203,David Bremer,Corporate
JD-158951,Jonathan Doherty,Corporate
GK-146202,Grace Kelly,Corporate
GK-146201,Grace Kelly,Corporate
DK-131501,David Kendrick,Corporate
DK-32251,Dean Katz,Corporate
TS-212051,Thomas Seio,Corporate
KN-163903,Katherine Nockton,Corporate
MF-82502,Monica Federle,Corporate
MF-82502,Monica Federle,Corporate
AJ-107803,Anthony Jacobs,Corporate
CS-121751,Charles Sheldon,Corporate
TS-212052,Thomas Seio,Corporate
GH-144852,Gene Hale,Corporate
GH-144852,Gene Hale,Corporate
SW-207552,Steven Ward,Corporate
SW-207552,Steven Ward,Corporate
BS-13652,Bill Shonely,Corporate
NS-186402,Noel Staavos,Corporate
NS-186402,Noel Staavos,Corporate
BM-115753,Brendan Murry,Corporate
DK-132252,Dean Katz,Corporate
CS-122502,Chris Selesnick,Corporate
FA-142301,Frank Atkinson,Corporate
EH-137653,Edward Hooks,Corporate
KH-63302,Katharine Harms,Corporate
CJ-118753,Carl Jackson,Corporate
SV-108152,Stuart Van,Corporate
EB-139753,Erica Bern,Corporate
LT-167653,Larry Tron,Consumer
LT-167653,Larry Tron,Consumer
LT-167653,Larry Tron,Consumer
CS-119503,Carlos Soltero,Consumer
RO-97801,Rose O'Brian,Consumer
RO-97801,Rose O'Brian,Consumer
RO-97801,Rose O'Brian,Consumer
PF-191201,Peter Fuller,Consumer
LP-170953,Liz Preis,Consumer
JB-160003,Joy Bell-,Consumer
LR-169151,Lena Radford,Consumer
LR-169151,Lena Radford,Consumer
BD-115003,Bradley Drucker,Consumer
MD-73501,Maribeth Dona,Consumer
AH-104651,Amy Hunt,Consumer
NR-185503,Nick Radford,Consumer
PS-187602,Pamela Stobb,Consumer
CK-122052,Chloris Kastensmidt,Consumer
GA-145152,George Ashbrook,Consumer
SC-200203,Sam Craven,Consumer
JW-159551,Joni Wasserman,Consumer
PG-188951,Paul Gonzalez,Consumer
PG-188951,Paul Gonzalez,Consumer
JM-158652,John Murray,Consumer
JM-158652,John Murray,Consumer
BP-112301,Benjamin Patterson,Consumer
BP-112301,Benjamin Patterson,Consumer
AR-105101,Andrew Roberts,Consumer
LC-168851,Lena Creighton,Consumer
LH-170203,Lisa Hazard,Consumer
SP-209202,Susan Pistek,Consumer
LL-168401,Lauren Leatherbury,Consumer
DL-133303,Denise Leinenbach,Consumer
RK-193002,Ralph Kennedy,Consumer
JK-57301,Joe Kamberova,Consumer
BE-14102,Bobby Elias,Consumer
MO-175003,Mary O'Rourke,Consumer
AP-109153,Arthur Prichep,Consumer
AP-109153,Arthur Prichep,Consumer
BW-112001,Ben Wallace,Consumer
MC-172752,Marc Crier,Consumer
BD-116202,Brian DeCherney,Consumer
BD-116202,Brian DeCherney,Consumer
SJ-205002,Shirley Jackson,Consumer
ST-205303,Shui Tom,Consumer
CC-26702,Craig Carreira,Consumer
TG-216402,Trudy Glocke,Consumer
EM-140653,Erin Mull,Consumer
BO-114253,Bobby Odegard,Consumer
AG-109002,Arthur Gainer,Consumer
JH-61803,Justin Hirsh,Consumer
MM-180552,Michelle Moray,Consumer
TB-212802,Toby Braunhardt,Consumer
MS-178302,Melanie Seite,Consumer
RB-93601,Raymond Buch,Consumer
RB-93601,Raymond Buch,Consumer
FH-143502,Fred Harton,Consumer
HG-150252,Hunter Glantz,Consumer
HG-150252,Hunter Glantz,Consumer
MH-174553,Mark Hamilton,Consumer
BD-13202,Bill Donatelli,Consumer
BD-13202,Bill Donatelli,Consumer
BD-13202,Bill Donatelli,Consumer
BD-13202,Bill Donatelli,Consumer
JH-161802,Justin Hirsh,Consumer
LB-167352,Larry Blacks,Consumer
KH-165101,Keith Herrera,Consumer
PG-88202,Patrick Gardner,Consumer
DC-128503,Dan Campbell,Consumer
AB-100152,Aaron Bergman,Consumer
ST-205302,Shui Tom,Consumer
JB-160002,Joy Bell-,Consumer
IL-151003,Ivan Liston,Consumer
JS-60301,Joy Smith,Consumer
RE-94502,Richard Eichhorn,Consumer
NP-187003,Nora Preis,Consumer
DO-134351,Denny Ordway,Consumer
PF-191202,Peter Fuller,Consumer
CL-125653,Clay Ludtke,Consumer
SJ-202152,Sarah Jordon,Consumer
SW-102752,Scott Williamson,Consumer
JR-157003,Jocasta Rupert,Consumer
NG-184303,Nathan Gelder,Consumer
NG-184303,Nathan Gelder,Consumer
NM-185203,Neoma Murray,Consumer
ES-40201,Erica Smith,Consumer
AS-102401,Alan Shonely,Consumer
DN-36901,Duane Noonan,Consumer
NF-183852,Natalie Fritzler,Consumer
DD-135703,Dorothy Dickinson,Consumer
FO-143052,Frank Olsen,Consumer
RB-93601,Raymond Buch,Consumer
JK-57302,Joe Kamberova,Consumer
JK-57302,Joe Kamberova,Consumer
JK-57302,Joe Kamberova,Consumer
JK-57302,Joe Kamberova,Consumer
JK-57302,Joe Kamberova,Consumer
TS-216103,Troy Staebel,Consumer
TS-216103,Troy Staebel,Consumer
CV-122953,Christina VanderZanden,Consumer
MV-174851,Mark Van Huff,Consumer
MV-174851,Mark Van Huff,Consumer
DB-130601,Dave Brooks,Consumer
DB-130601,Dave Brooks,Consumer
JD-160601,Julia Dunbar,Consumer
JD-160601,Julia Dunbar,Consumer
BT-116802,Brian Thompson,Consumer
RB-95701,Rob Beeghly,Consumer
RB-95701,Rob Beeghly,Consumer
RB-95701,Rob Beeghly,Consumer
JS-58802,John Stevenson,Consumer
ML-182652,Muhammed Lee,Consumer
AW-108402,Anthony Witt,Consumer
MW-182203,Mitch Webber,Consumer
PB-191503,Philip Brown,Consumer
PB-191503,Philip Brown,Consumer
TD-209952,Tamara Dahlen,Consumer
JH-54301,Jennifer Halladay,Consumer
LH-171552,Logan Haushalter,Consumer
ML-174102,Maris LaWare,Consumer
NG-184302,Nathan Gelder,Consumer
LL-168402,Lauren Leatherbury,Consumer
CK-122051,Chloris Kastensmidt,Consumer
LT-171103,Liz Thompson,Consumer
LT-171103,Liz Thompson,Consumer
JC-153402,Jasper Cacioppo,Consumer
PJ-190152,Pauline Johnson,Consumer
AF-108703,Art Ferguson,Consumer
AF-108703,Art Ferguson,Consumer
SE-201102,Sanjit Engle,Consumer
TB-210551,Ted Butterfield,Consumer
MC-172752,Marc Crier,Consumer
CC-124751,Cindy Chapman,Consumer
CC-124751,Cindy Chapman,Consumer
CC-124751,Cindy Chapman,Consumer
JL-158502,John Lucas,Consumer
KW-165703,Kelly Williams,Consumer
KW-165703,Kelly Williams,Consumer
KW-165703,Kelly Williams,Consumer
ES-140202,Erica Smith,Consumer
SV-103652,Seth Vernon,Consumer
NW-84002,Natalie Webber,Consumer
CC-123701,Christopher Conant,Consumer
JF-154903,Jeremy Farry,Consumer
AB-101503,Aimee Bixby,Consumer
SC-200202,Sam Craven,Consumer
JL-155053,Jeremy Lonsdale,Consumer
JK-57301,Joe Kamberova,Consumer
JM-158653,John Murray,Consumer
JM-158653,John Murray,Consumer
JM-158653,John Murray,Consumer
LC-70501,Liz Carlisle,Consumer
JF-154153,Jennifer Ferguson,Consumer
AB-1053,Adrian Barton,Consumer
RD-195852,Rob Dowd,Consumer
SH-203952,Shahid Hopkins,Consumer
RO-197802,Rose O'Brian,Consumer
RM-93751,Raymond Messe,Consumer
GM-146801,Greg Matthias,Consumer
GM-146801,Greg Matthias,Consumer
NR-185502,Nick Radford,Consumer
GB-45751,Giulietta Baptist,Consumer
GB-45751,Giulietta Baptist,Consumer
EC-40501,Erin Creighton,Consumer
AI-108553,Arianne Irving,Consumer
MO-175002,Mary O'Rourke,Consumer
MV-174852,Mark Van Huff,Consumer
TS-216102,Troy Staebel,Consumer
SJ-202151,Sarah Jordon,Consumer
TB-115201,Tracy Blumstein,Consumer
TB-115201,Tracy Blumstein,Consumer
DB-136151,Doug Bickford,Consumer
LH-169002,Lena Hernandez,Consumer
SM-100051,Sally Matthias,Consumer
SM-100051,Sally Matthias,Consumer
JK-156253,Jim Karlsson,Consumer
JK-156253,Jim Karlsson,Consumer
JK-156253,Jim Karlsson,Consumer
JC-57751,John Castell,Consumer
CL-25652,Clay Ludtke,Consumer
PF-191203,Peter Fuller,Consumer
MC-178453,Michael Chen,Consumer
TH-211003,Thea Hendricks,Consumer
TH-211003,Thea Hendricks,Consumer
LT-167653,Larry Tron,Consumer
LT-167653,Larry Tron,Consumer
TM-214903,Tony Molinari,Consumer
TM-214903,Tony Molinari,Consumer
TM-214903,Tony Molinari,Consumer
EG-139003,Emily Grady,Consumer
SV-207853,Stewart Visinsky,Consumer
GT-47551,Guy Thornton,Consumer
GM-44401,Gary McGarr,Consumer
PF-191653,Philip Fox,Consumer
CC-123701,Christopher Conant,Consumer
BE-14101,Bobby Elias,Consumer
BM-17851,Bryan Mills,Consumer
SG-206053,Speros Goranitis,Consumer
ML-182652,Muhammed Lee,Consumer
AH-105852,Angele Hood,Consumer
JF-155652,Jill Fjeld,Consumer
CA-22652,Christina Anderson,Consumer
JK-52051,Jamie Kunitz,Consumer
SP-209202,Susan Pistek,Consumer
RA-199153,Russell Applegate,Consumer
SG-204703,Sheri Gordon,Consumer
ST-205303,Shui Tom,Consumer
RH-96002,Rob Haberlin,Consumer
JH-154301,Jennifer Halladay,Consumer
DB-134053,Denny Blanton,Consumer
BG-117403,Bruce Geld,Consumer
BD-117703,Bryan Davis,Consumer
PF-92252,Phillip Flathmann,Consumer
RB-193603,Raymond Buch,Consumer
DK-28952,Dana Kaydos,Consumer
RA-199452,Ryan Akin,Consumer
AA-103753,Allen Armold,Consumer
BP-12301,Benjamin Patterson,Consumer
BS-16651,Brian Stugart,Consumer
BS-16651,Brian Stugart,Consumer
JE-154753,Jeremy Ellison,Consumer
AH-102103,Alan Hwang,Consumer
BG-110351,Barry Gonzalez,Consumer
JE-54752,Jeremy Ellison,Consumer
SP-209202,Susan Pistek,Consumer
JF-52952,Jason Fortune-,Consumer
FM-143803,Fred McMath,Consumer
LR-169151,Lena Radford,Consumer
JM-58651,John Murray,Consumer
BK-112601,Berenike Kampe,Consumer
SO-203351,Sean O'Donnell,Consumer
AF-108703,Art Ferguson,Consumer
RF-197353,Roland Fjeld,Consumer
AB-101053,Adrian Barton,Consumer
LH-170203,Lisa Hazard,Consumer
OT-187303,Olvera Toch,Consumer
CA-127753,Cynthia Arntzen,Consumer
MK-81601,Mike Kennedy,Consumer
GH-144251,Gary Hwang,Consumer
JD-60601,Julia Dunbar,Consumer
RD-199303,Russell D'Ascenzo,Consumer
DB-132102,Dean Braden,Consumer
SS-205902,Sonia Sunley,Consumer
BE-114102,Bobby Elias,Consumer
MC-172753,Marc Crier,Consumer
CM-119351,Carlos Meador,Consumer
GA-45152,George Ashbrook,Consumer
RD-199003,Ruben Dartt,Consumer
CD-119201,Carlos Daly,Consumer
DK-130901,Dave Kipp,Consumer
PB-191503,Philip Brown,Consumer
SJ-205002,Shirley Jackson,Consumer
TP-114152,Tom Prescott,Consumer
AG-6751,Anna Gayman,Consumer
DL-133301,Denise Leinenbach,Consumer
RO-197802,Rose O'Brian,Consumer
FM-143803,Fred McMath,Consumer
CC-22202,Chris Cortes,Consumer
RL-196153,Rob Lucas,Consumer
EN-137801,Edward Nazzal,Consumer
BW-110652,Barry Weirich,Consumer
HA-149051,Helen Abelman,Consumer
RE-94502,Richard Eichhorn,Consumer
GH-46651,Greg Hansen,Consumer
DN-136902,Duane Noonan,Consumer
JD-57902,John Dryer,Consumer
BG-110353,Barry Gonzalez,Consumer
AA-106453,Anna Andreadi,Consumer
TT-112202,Thomas Thornton,Consumer
Co-126403,Corey-Lock,Consumer
HZ-149502,Henia Zydlo,Consumer
HZ-149502,Henia Zydlo,Consumer
JC-153853,Jenna Caffey,Consumer
MM-179203,Michael Moore,Consumer
BF-110801,Bart Folk,Consumer
JH-161801,Justin Hirsh,Consumer
BG-117401,Bruce Geld,Consumer
MK-81603,Mike Kennedy,Consumer
GT-147101,Greg Tran,Consumer
SK-199902,Sally Knutson,Consumer
SH-203951,Shahid Hopkins,Consumer
AP-109151,Arthur Prichep,Consumer
MK-81603,Mike Kennedy,Consumer
PW-92401,Pierre Wener,Consumer
SE-201103,Sanjit Engle,Consumer
MS-178303,Melanie Seite,Consumer
BN-115153,Bradley Nguyen,Consumer
AS-100902,Adam Shillingsburg,Consumer
TS-216552,Trudy Schmidt,Consumer
CL-118903,Carl Ludwig,Consumer
TB-212503,Tim Brockman,Consumer
EM-140653,Erin Mull,Consumer
CS-119501,Carlos Soltero,Consumer
MG-176953,Maureen Gnade,Consumer
JK-160901,Juliana Krohn,Consumer
NP-186702,Nora Paige,Consumer
PG-88951,Paul Gonzalez,Consumer
PK-190752,Pete Kriz,Consumer
JH-154303,Jennifer Halladay,Consumer
AR-5402,Andy Reiter,Consumer
AH-102103,Alan Hwang,Consumer
GM-146803,Greg Matthias,Consumer
RF-197353,Roland Fjeld,Consumer
SB-201852,Sarah Brown,Consumer
JM-152503,Janet Martin,Consumer
Co-126401,Corey-Lock,Consumer
TB-214003,Tom Boeckenhauer,Consumer
EG-139002,Emily Grady,Consumer
MT-78151,Meg Tillman,Consumer
BT-114402,Bobby Trafton,Consumer
CS-124602,Chuck Sachs,Consumer
TC-112952,Toby Carlisle,Consumer
AB-101052,Adrian Barton,Consumer
JC-153402,Jasper Cacioppo,Consumer
LR-169151,Lena Radford,Consumer
JK-152052,Jamie Kunitz,Consumer
TS-216103,Troy Staebel,Consumer
AG-103903,Allen Goldenen,Consumer
AG-103903,Allen Goldenen,Consumer
PJ-190152,Pauline Johnson,Consumer
CM-121903,Charlotte Melton,Consumer
LF-71852,Luke Foster,Consumer
GA-45151,George Ashbrook,Consumer
AA-103752,Allen Armold,Consumer
MG-176952,Maureen Gnade,Consumer
KM-167202,Kunst Miller,Consumer
CS-125053,Cindy Stewart,Consumer
SG-204703,Sheri Gordon,Consumer
FO-143051,Frank Olsen,Consumer
DK-128953,Dana Kaydos,Consumer
OT-187303,Olvera Toch,Consumer
GH-144251,Gary Hwang,Consumer
JK-156251,Jim Karlsson,Consumer
RB-195702,Rob Beeghly,Consumer
CC-121451,Charles Crestani,Consumer
SS-204103,Shahid Shariari,Consumer
JW-160752,Julia West,Consumer
VM-218352,Vivian Mathis,Consumer
AG-2703,Alejandro Grove,Consumer
JW-160752,Julia West,Consumer
BD-113201,Bill Donatelli,Consumer
RD-199003,Ruben Dartt,Consumer
JC-153851,Jenna Caffey,Consumer
KW-65701,Kelly Williams,Consumer
CS-119502,Carlos Soltero,Consumer
SS-205901,Sonia Sunley,Consumer
VS-118201,Vivek Sundaresam,Consumer
TB-210553,Ted Butterfield,Consumer
JL-152352,Janet Lee,Consumer
RB-193302,Randy Bradley,Consumer
LB-167353,Larry Blacks,Consumer
JH-161803,Justin Hirsh,Consumer
MT-178151,Meg Tillman,Consumer
LW-172153,Luke Weiss,Consumer
HA-149051,Helen Abelman,Consumer
NP-187001,Nora Preis,Consumer
HF-149952,Herbert Flentye,Consumer
RR-193153,Ralph Ritter,Consumer
HF-49952,Herbert Flentye,Consumer
RF-98402,Roy Französisch,Consumer
TT-112202,Thomas Thornton,Consumer
JK-157303,Joe Kamberova,Consumer
LS-172303,Lycoris Saunders,Consumer
JC-153853,Jenna Caffey,Consumer
NC-183401,Nat Carroll,Consumer
BP-11552,Becky Pak,Consumer
DL-133153,Delfina Latchford,Consumer
CC-122201,Chris Cortes,Consumer
HG-148451,Harry Greene,Consumer
JB-160003,Joy Bell-,Consumer
SG-200801,Sandra Glassco,Consumer
LH-171551,Logan Haushalter,Consumer
JM-158652,John Murray,Consumer
AF-8703,Art Ferguson,Consumer
DB-130603,Dave Brooks,Consumer
JG-151602,James Galang,Consumer
JE-157152,Joe Elijah,Consumer
JE-157152,Joe Elijah,Consumer
CC-125501,Clay Cheatham,Consumer
JK-157302,Joe Kamberova,Consumer
MB-180851,Mick Brown,Consumer
EM-140653,Erin Mull,Consumer
NG-184302,Nathan Gelder,Consumer
JK-160901,Juliana Krohn,Consumer
DB-130602,Dave Brooks,Consumer
LT-167651,Larry Tron,Consumer
JH-158201,John Huston,Consumer
GH-146652,Greg Hansen,Consumer
CM-122353,Chris McAfee,Consumer
AF-108852,Art Foster,Consumer
RH-194953,Rick Hansen,Consumer
RW-196901,Robert Waldorf,Consumer
ND-183701,Natalie DeCherney,Consumer
HA-149203,Helen Andreada,Consumer
RP-193903,Resi Pölking,Consumer
ME-177253,Max Engle,Consumer
RC-198252,Roy Collins,Consumer
NS-185053,Neola Schneider,Consumer
JH-159853,Joseph Holt,Consumer
NF-83852,Natalie Fritzler,Consumer
FO-43052,Frank Olsen,Consumer
TB-214003,Tom Boeckenhauer,Consumer
PJ-90151,Pauline Johnson,Consumer
DM-130152,Darrin Martin,Consumer
RD-94801,Rick Duston,Consumer
MO-175002,Mary O'Rourke,Consumer
SB-201852,Sarah Brown,Consumer
TS-216103,Troy Staebel,Consumer
KW-164353,Katrina Willman,Consumer
AC-6602,Anna Chung,Consumer
AB-101053,Adrian Barton,Consumer
SO-103352,Sean O'Donnell,Consumer
JM-152501,Janet Martin,Consumer
LF-71852,Luke Foster,Consumer
CR-127303,Craig Reiter,Consumer
BG-110353,Barry Gonzalez,Consumer
JK-157302,Joe Kamberova,Consumer
JW-160751,Julia West,Consumer
BK-112602,Berenike Kampe,Consumer
PO-88651,Patrick O'Donnell,Consumer
KB-63152,Karl Braun,Consumer
FO-143051,Frank Olsen,Consumer
